2026-04-21 17:51:06 | PID=4672 | NAME=code | CPU=0.50% (limit 80.00) | MEM=565272KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 17:51:12 | PID=4672 | NAME=code | CPU=0.00% (limit 80.00) | MEM=565268KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 17:51:18 | PID=4672 | NAME=code | CPU=0.00% (limit 80.00) | MEM=565496KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 17:51:24 | PID=4672 | NAME=code | CPU=0.50% (limit 80.00) | MEM=565336KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 17:51:30 | PID=4672 | NAME=code | CPU=0.00% (limit 80.00) | MEM=565436KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:03:54 | PID=4672 | NAME=code | CPU=3.51% (limit 80.00) | MEM=764576KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:03:54 | PID=4672 | NAME=code | CPU=3.51% (limit 80.00) | MEM=764576KB (limit 512000KB) | ACTION=PENDING | manual mode enabled
2026-04-21 18:03:54 | PID=20588 | NAME=brave | CPU=12.53% (limit 80.00) | MEM=522336KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:03:54 | PID=20588 | NAME=brave | CPU=12.53% (limit 80.00) | MEM=522336KB (limit 512000KB) | ACTION=PENDING | manual mode enabled
2026-04-21 18:04:00 | PID=4672 | NAME=code | CPU=0.50% (limit 80.00) | MEM=765768KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:04:00 | PID=4672 | NAME=code | CPU=0.50% (limit 80.00) | MEM=765768KB (limit 512000KB) | ACTION=PENDING | manual mode enabled
2026-04-21 18:04:00 | PID=20588 | NAME=brave | CPU=11.99% (limit 80.00) | MEM=531256KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:04:00 | PID=20588 | NAME=brave | CPU=11.99% (limit 80.00) | MEM=531256KB (limit 512000KB) | ACTION=PENDING | manual mode enabled
2026-04-21 18:04:06 | PID=4672 | NAME=code | CPU=7.51% (limit 80.00) | MEM=748584KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:04:06 | PID=4672 | NAME=code | CPU=7.51% (limit 80.00) | MEM=748584KB (limit 512000KB) | ACTION=PENDING | manual mode enabled
2026-04-21 18:04:06 | PID=20588 | NAME=brave | CPU=11.52% (limit 80.00) | MEM=527848KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:04:06 | PID=20588 | NAME=brave | CPU=11.52% (limit 80.00) | MEM=527848KB (limit 512000KB) | ACTION=PENDING | manual mode enabled
2026-04-21 18:05:24 | PID=4672 | NAME=code | CPU=3.52% (limit 80.00) | MEM=757928KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:05:25 | PID=4672 | NAME=code | CPU=3.52% (limit 80.00) | MEM=757928KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:05:33 | PID=4384 | NAME=code | CPU=22.30% (limit 80.00) | MEM=570960KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:05:33 | PID=4384 | NAME=code | CPU=22.30% (limit 80.00) | MEM=570960KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:05:33 | PID=20588 | NAME=brave | CPU=38.51% (limit 80.00) | MEM=513356KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:05:33 | PID=20588 | NAME=brave | CPU=38.51% (limit 80.00) | MEM=513356KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:05:33 | PID=22156 | NAME=code | CPU=16.22% (limit 80.00) | MEM=610820KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:05:33 | PID=22156 | NAME=code | CPU=16.22% (limit 80.00) | MEM=610820KB (limit 512000KB) | ACTION=ERROR | kill failed or no permission
2026-04-21 18:05:49 | PID=22565 | NAME=code | CPU=33.95% (limit 80.00) | MEM=513548KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:05:49 | PID=22565 | NAME=code | CPU=33.95% (limit 80.00) | MEM=513548KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:05:49 | PID=22591 | NAME=code | CPU=21.79% (limit 80.00) | MEM=527748KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:05:49 | PID=22591 | NAME=code | CPU=21.79% (limit 80.00) | MEM=527748KB (limit 512000KB) | ACTION=ERROR | kill failed or no permission
2026-04-21 18:06:05 | PID=22947 | NAME=code | CPU=8.03% (limit 80.00) | MEM=525076KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:06:06 | PID=22947 | NAME=code | CPU=8.03% (limit 80.00) | MEM=525076KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:06:14 | PID=23266 | NAME=code | CPU=4.52% (limit 80.00) | MEM=524092KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:06:14 | PID=23266 | NAME=code | CPU=4.52% (limit 80.00) | MEM=524092KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:06:22 | PID=23598 | NAME=code | CPU=17.11% (limit 80.00) | MEM=568396KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:06:22 | PID=23598 | NAME=code | CPU=17.11% (limit 80.00) | MEM=568396KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:06:26 | PID=22914 | NAME=code | CPU=3.00% (limit 80.00) | MEM=527872KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:06:26 | PID=22914 | NAME=code | CPU=3.00% (limit 80.00) | MEM=527872KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:08:35 | PID=4943 | NAME=code | CPU=0.00% (limit 80.00) | MEM=525752KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:08:35 | PID=4943 | NAME=code | CPU=0.00% (limit 80.00) | MEM=525752KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:08:43 | PID=6219 | NAME=code | CPU=4.94% (limit 80.00) | MEM=538700KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:08:44 | PID=6219 | NAME=code | CPU=4.94% (limit 80.00) | MEM=538700KB (limit 512000KB) | ACTION=TERM | SIGTERM success
2026-04-21 18:08:52 | PID=6655 | NAME=code | CPU=4.30% (limit 80.00) | MEM=536648KB (limit 512000KB) | ACTION=VIOLATION | threshold breached
2026-04-21 18:08:52 | PID=6655 | NAME=code | CPU=4.30% (limit 80.00) | MEM=536648KB (limit 512000KB) | ACTION=TERM | SIGTERM success
